Date,Mean Pressure (hPa),Cheung Chau,Hong Kong International Airport,Hong Kong Observatory,Lau Fau Shan,Shek Kong,Sha Tin,Ta Kwu Ling,Waglan Island
2011-02-26,1017.425,1017.4,1017.4,1017.7,1017.2,1017.1,1017.8,1017.4,1017.4
2011-02-27,1016.0375,1016,1016.1,1016.1,1015.9,1015.8,1016.3,1016,1016.1
2011-02-28,1013.925,1013.9,1014.1,1014,1013.8,1013.8,1014.1,1013.8,1013.9
2011-03-01,1014.5125,1014.4,1014.6,1014.6,1014.3,1014.4,1014.7,1014.5,1014.6
2011-03-02,1017.5625,1017.4,1017.7,1017.5,1017.5,1017.5,1017.8,1017.7,1017.4
2011-03-03,1018.425,1018.3,1018.5,1018.5,1018.3,1018.3,1018.7,1018.4,1018.4
2011-03-04,1019.6375,1019.4,1019.6,1019.7,1019.6,1019.5,1020.1,1019.8,1019.4
2011-03-05,1017.6875,1017.4,1017.5,1017.8,1017.5,1017.5,1018.2,1017.9,1017.7
2011-03-06,1014.6875,1014.6,1014.6,1014.9,1014.4,1014.4,1015.1,1014.7,1014.8
2011-03-07,1016.8875,1016.5,1017.2,1016.7,1017,1017,1017.1,1017.1,1016.5
2011-03-08,1020.45,1020.2,1020.6,1020.4,1020.5,1020.5,1020.7,1020.6,1020.1
2011-03-09,1021.8375,1021.5,1021.9,1021.8,1022,1021.8,1022.3,1022,1021.4
2011-03-10,1021.8875,1021.6,1022.1,1021.7,1022.1,1022,1022.1,1022.1,1021.4
2011-03-11,1019.85,1019.6,1020,1019.9,1019.9,1019.8,1020.1,1019.9,1019.6
2011-03-12,1017.7125,1017.6,1017.8,1017.8,1017.7,1017.5,1017.9,1017.7,1017.7
2011-03-13,1015.5625,1015.6,1015.7,1015.6,1015.5,1015.4,1015.7,1015.4,1015.6
2011-03-14,1014.5875,1014.5,1014.7,1014.6,1014.5,1014.6,1014.7,1014.5,1014.6
2011-03-15,1018.0375,1017.6,1018.3,1017.9,1018.2,1018.3,1018.2,1018.3,1017.5
2011-03-16,1022.5375,1021.9,1022.9,1022.3,1022.8,1022.9,1022.8,1022.9,1021.8
2011-03-17,1021.6875,1021.3,1021.9,1021.6,1021.9,1021.9,1021.9,1021.9,1021.1
2011-03-18,1017.5875,1017.1,1017.9,1017.4,1017.9,1017.7,1017.9,1017.9,1016.9
2011-03-19,1013.3375,1013,1013.5,1013.4,1013.4,1013.2,1013.6,1013.4,1013.2
2011-03-20,1011.1625,1011.1,1011.3,1011.3,1011,1010.9,1011.4,1011,1011.3
2011-03-21,1011.6875,1011.8,1011.6,1011.9,1011.4,1011.5,1011.9,1011.5,1011.9
2011-03-22,1017.55,1017.1,1018,1017.4,1017.7,1017.7,1017.7,1017.7,1017.1
2011-03-23,1021.5375,1021.2,1021.7,1021.5,1021.7,1021.6,1021.8,1021.6,1021.2
2011-03-24,1021.95,1021.6,1022.3,1021.8,1022.2,1022.1,1022.1,1022,1021.5
2011-03-25,1023.1875,1022.9,1023.5,1023.2,1023.3,1023.2,1023.4,1023.2,1022.8
2011-03-26,1022.8625,1022.7,1023,1022.9,1022.9,1022.9,1023.2,1022.9,1022.4
2011-03-27,1022.725,1022.4,1022.9,1022.7,1022.9,1022.8,1023,1022.8,1022.3
2011-03-28,1022.225,1022.1,1022.4,1022.2,1022.3,1022.2,1022.5,1022.1,1022
2011-03-29,1022.2625,1022.1,1022.3,1022.4,1022.3,1022.2,1022.5,1022.2,1022.1
2011-03-30,1020.85,1020.7,1020.9,1020.9,1020.9,1020.7,1021.2,1020.9,1020.6
2011-03-31,1018.35,1018.2,1018.4,1018.5,1018.2,1018.2,1018.7,1018.3,1018.3
2011-04-01,1016.35,1016.3,1016.3,1016.5,1016.2,1016.2,1016.6,1016.3,1016.4
2011-04-02,1014.7375,1014.8,1014.8,1014.8,1014.6,1014.7,1014.9,1014.5,1014.8
2011-04-03,1013.6125,1013.7,1013.8,1013.6,1013.5,1013.6,1013.7,1013.4,1013.6
2011-04-04,1016.8375,1016.7,1016.9,1016.8,1016.8,1016.9,1017.1,1016.9,1016.6
2011-04-05,1018.85,1018.7,1018.9,1018.9,1018.7,1018.8,1019.3,1018.9,1018.6
2011-04-06,1017.85,1017.7,1017.7,1018,1017.6,1017.6,1018.3,1018,1017.9
2011-04-07,1016.7375,1016.8,1016.8,1016.8,1016.6,1016.7,1016.9,1016.4,1016.9
2011-04-08,1017.2375,1017.3,1017.3,1017.3,1017.1,1017.2,1017.4,1017,1017.3
2011-04-09,1019.2375,1019.2,1019.2,1019.4,1019,1019.1,1019.5,1019.2,1019.3
2011-04-10,1018.05,1018.1,1018.1,1018.1,1017.9,1018,1018.2,1017.9,1018.1
2011-04-11,1015.15,1015.2,1015.3,1015.3,1014.9,1015.1,1015.3,1015,1015.1
2011-04-12,1017.6,1017.5,1017.4,1017.8,1017.3,1017.3,1018.2,1017.6,1017.7
2011-04-13,1016.55,1016.6,1016.5,1016.7,1016.3,1016.4,1016.8,1016.4,1016.7
2011-04-14,1012.625,1012.7,1012.7,1012.7,1012.4,1012.6,1012.8,1012.4,1012.7
2011-04-15,1010.25,1010.3,1010.3,1010.3,1010.1,1010.3,1010.4,1010,1010.3
2011-04-16,1009.9125,1010,1010,1010,1009.7,1010,1010,1009.7,1009.9
2011-04-17,1008.6375,1008.7,1008.7,1008.7,1008.5,1008.7,1008.8,1008.4,1008.6
2011-04-18,1010.1,1010,1010.2,1010.1,1010,1010.1,1010.3,1010,1010.1
2011-04-19,1014.2625,1014.2,1014.1,1014.4,1014,1014.2,1014.7,1014.2,1014.3
2011-04-20,1016.65,1016.5,1016.5,1016.8,1016.4,1016.6,1017.1,1016.7,1016.6
2011-04-21,1014.5375,1014.5,1014.4,1014.7,1014.3,1014.5,1014.9,1014.4,1014.6
2011-04-22,1011.75,1011.6,1011.8,1011.6,1012.4,1011.7,1011.8,1011.5,1011.6
2011-04-23,1014.157143,1014,1014.3,1014.1,***,1014.3,1014.4,1014.1,1013.9
2011-04-24,1014.557143,1014.5,1014.6,1014.6,***,1014.5,1014.8,1014.4,1014.5
2011-04-25,1012.771429,1012.9,1012.8,1012.8,***,1012.8,1012.9,1012.5,1012.7
2011-04-26,1009.725,1010,1010,1010,1008.2,1010,1010,1009.7,1009.9
2011-04-27,1007.775,1007.9,1008,1007.8,1007.7,1007.9,1007.8,1007.5,1007.6
2011-04-28,1009.9375,1009.9,1009.9,1010,1009.8,1010,1010.2,1009.8,1009.9
2011-04-29,1011.3875,1011.3,1011.2,1011.6,1011.3,1011.3,1011.8,1011.3,1011.3
2011-04-30,1010.5625,1010.7,1010.5,1010.7,1010.4,1010.5,1010.8,1010.2,1010.7
2011-05-01,1010.3875,1010.5,1010.4,1010.5,1010.3,1010.4,1010.5,1010,1010.5
2011-05-02,1009.25,1009.4,1009.3,1009.5,1009,1009.3,1009.4,1008.8,1009.3
2011-05-03,1009.1625,1009.2,1009.3,1009.3,1009,1009.2,1009.3,1008.8,1009.2
2011-05-04,1010.6375,1010.3,1011.1,1010.5,1010.8,1010.9,1010.6,1010.6,1010.3
2011-05-05,1010.825,1010.7,1010.8,1011,1010.6,1010.8,1011.1,1010.7,1010.9
2011-05-06,1009.55,1009.7,1009.6,1009.7,1009.2,1009.5,1009.8,1009.2,1009.7
2011-05-07,1008.375,1008.5,1008.4,1008.6,1008,1008.4,1008.6,1008,1008.5
2011-05-08,1008.275,1008.3,1008.3,1008.5,1007.8,1008.3,1008.6,1008,1008.4
2011-05-09,1007.325,1007.4,1007.4,1007.5,1007,1007.3,1007.6,1007,1007.4
2011-05-10,1006.3375,1006.5,1006.4,1006.5,1006.1,1006.5,1006.4,1006,1006.3
2011-05-11,1006.025,1006.2,1006.1,1006.2,1005.8,1006.2,1006.1,1005.6,1006
2011-05-12,1007.575,1007.7,1007.7,1007.7,1007.4,1007.8,1007.6,1007.2,1007.5
2011-05-13,1009.6625,1009.6,1009.8,1009.7,1009.5,1009.8,1009.8,1009.6,1009.5
2011-05-14,1012.1875,1012.1,1012,1012.4,1011.9,1012.1,1012.7,1012.2,1012.1
2011-05-15,1013.925,1013.9,1013.7,1014.2,1013.7,1013.8,1014.4,1013.9,1013.8
2011-05-16,1012.575,1012.6,1012.7,1012.7,1012.5,1012.6,1012.7,1012.3,1012.5
2011-05-17,1011.25,1011.1,1011.4,1011.2,1011.2,1011.3,1011.5,1011.2,1011.1
2011-05-18,1009.9375,1009.8,1010,1010,1009.8,1009.9,1010.3,1009.9,1009.8
2011-05-19,1009.825,1009.8,1009.8,1010,1009.6,1009.8,1010.1,1009.7,1009.8
2011-05-20,1008.15,1008.2,1008.2,1008.3,1007.9,1008.2,1008.3,1007.9,1008.2
2011-05-21,1006.6875,1006.7,1006.7,1006.9,1006.3,1006.7,1006.9,1006.5,1006.8
2011-05-22,1005.6875,1005.6,1005.8,1005.9,1005.5,1005.8,1005.9,1005.5,1005.5
2011-05-23,1007.4,1007.1,1007.9,1007.3,1007.5,1007.6,1007.5,1007.3,1007
2011-05-24,1009.5,1009.2,1009.8,1009.4,1009.6,1009.6,1009.7,1009.6,1009.1
2011-05-25,1010.05,1009.9,1010.3,1010,1010.1,1010.1,1010.3,1010,1009.7
2011-05-26,1009.1125,1009.1,1009.4,1009.1,1009.1,1009.1,1009.3,1008.9,1008.9
2011-05-27,1007.0125,1007.1,1007.2,1007.1,1006.8,1007,1007.2,1006.8,1006.9
2011-05-28,1006.5,1006.5,1006.8,1006.5,1006.4,1006.6,1006.6,1006.3,1006.3
2011-05-29,1010.425,1010.4,1010.4,1010.6,1010.1,1010.3,1010.8,1010.3,1010.5
2011-05-30,1011.375,1011.4,1011.3,1011.6,1011,1011.3,1011.7,1011.3,1011.4
2011-05-31,1007.3375,1007.4,1007.4,1007.4,1007.1,1007.4,1007.5,1007.2,1007.3
2011-06-01,1006.5125,1006.7,1006.7,1006.6,1006.3,1006.6,1006.6,1006.1,1006.5
2011-06-02,1009.2625,1009.5,1009.3,1009.4,1008.9,1009.3,1009.4,1008.9,1009.4
2011-06-03,1009.45,1009.6,1009.5,1009.6,1009.2,1009.6,1009.5,1009.1,1009.5
2011-06-04,1008.6375,1008.8,1008.7,1008.8,1008.3,1008.8,1008.7,1008.3,1008.7
2011-06-05,1009.1125,1009.3,1009.2,1009.2,1008.8,1009.3,1009.2,1008.8,1009.1
2011-06-06,1008.5,1008.6,1008.6,1008.6,1008.3,1008.7,1008.6,1008.2,1008.4
2011-06-07,1006.975,1007.1,1007.1,1007.1,1006.8,1007.1,1007.1,1006.6,1006.9
2011-06-08,1006.4125,1006.6,1006.5,1006.5,1006.2,1006.6,1006.5,1006.1,1006.3
2011-06-09,1006,1006.2,1006,1006.2,1005.7,1006.1,1006.2,1005.7,1005.9
2011-06-10,1003.8,1003.9,1003.9,1003.9,1003.5,1003.9,1004,1003.6,1003.7
2011-06-11,1004.75,1004.8,1004.8,1004.9,1004.6,1005,1004.9,1004.5,1004.5
2011-06-12,1007.475,1007.6,1007.5,1007.6,1007.3,1007.6,1007.6,1007.2,1007.4
2011-06-13,1007.6875,1007.8,1007.8,1007.9,1007.5,1007.8,1007.8,1007.3,1007.6
2011-06-14,1006.9125,1007.1,1007.1,1007.1,1006.7,1007,1007,1006.6,1006.7
2011-06-15,1005.6375,1005.8,1005.7,1005.9,1005.4,1005.7,1005.8,1005.3,1005.5
2011-06-16,1004.925,1004.9,1004.9,1005.1,1004.8,1005,1005.2,1004.8,1004.7
2011-06-17,1006.025,1006.1,1006,1006.2,1005.9,1006,1006.3,1005.8,1005.9
2011-06-18,1005.6125,1005.7,1005.6,1005.8,1005.4,1005.6,1005.9,1005.4,1005.5
2011-06-19,1004.3125,1004.4,1004.4,1004.5,1004.1,1004.3,1004.6,1004,1004.2
2011-06-20,1004.125,1004.2,1004.3,1004.2,1004,1004.2,1004.3,1003.9,1003.9
2011-06-21,1001.975,1001.9,1002.1,1002.1,1002,1002.1,1002.2,1001.9,1001.5
2011-06-22,997.6625,997.1,997.6,997.8,997.7,997.8,998.4,997.9,997
2011-06-23,998.55,998.3,998.3,998.9,998.3,998.4,999.3,998.5,998.4
2011-06-24,999.575,999.7,999.7,999.8,999.3,999.5,999.9,999.3,999.4
2011-06-25,1000.1875,1000.4,1000.4,1000.3,1000.1,1000.2,1000.3,999.8,1000
2011-06-26,1002.7375,1002.9,1003,1002.8,1002.7,1002.8,1002.8,1002.5,1002.4
2011-06-27,1003.5875,1003.8,1003.8,1003.8,1003.4,1003.5,1003.7,1003.2,1003.5
2011-06-28,1004.25,1004.3,1004.3,1004.5,1004.1,1004.2,1004.5,1004,1004.1
2011-06-29,1005.4625,1005.5,1005.5,1005.7,1005.3,1005.3,1005.8,1005.2,1005.4
2011-06-30,1007.3125,1007.4,1007.3,1007.6,1007.1,1007.1,1007.6,1007,1007.4
2011-07-01,1008.675,1008.8,1008.8,1008.9,1008.5,1008.5,1008.9,1008.3,1008.7
2011-07-02,1008,1008.2,1008.2,1008.2,1007.8,1007.9,1008.1,1007.6,1008
2011-07-03,1007.725,1008,1007.9,1007.9,1007.6,1007.6,1007.8,1007.3,1007.7
2011-07-04,1008.925,1009.1,1009.1,1009.1,1008.8,1008.8,1009,1008.5,1009
2011-07-05,1007.525,1007.8,1007.7,1007.7,1007.4,1007.5,1007.5,1007.1,1007.5
2011-07-06,1004.5125,1004.7,1004.7,1004.7,1004.4,1004.5,1004.5,1004.2,1004.4
2011-07-07,1003.925,1004.1,1004.1,1004.1,1003.8,1003.9,1004,1003.5,1003.9
2011-07-08,1004.3,1004.5,1004.5,1004.5,1004.2,1004.3,1004.3,1003.9,1004.2
2011-07-09,1003.525,1003.7,1003.8,1003.6,1003.5,1003.6,1003.5,1003.3,1003.2
2011-07-10,1001.9625,1002,1002.2,1002,1001.9,1002.1,1002,1001.7,1001.8
2011-07-11,1001.2,1001.3,1001.5,1001.3,1001.1,1001.3,1001.2,1000.9,1001
2011-07-12,1001.5,1001.5,1001.6,1001.6,1001.4,1001.5,1001.7,1001.3,1001.4
2011-07-13,1001.9625,1002,1002,1002.1,1001.8,1001.9,1002.3,1001.7,1001.9
2011-07-14,1002.0375,1002.1,1002.1,1002.2,1001.9,1002,1002.3,1001.7,1002
2011-07-15,1001.975,1002.1,1002.1,1002.2,1001.8,1001.9,1002.1,1001.6,1002
2011-07-16,1001.675,1001.9,1001.9,1001.9,1001.5,1001.6,1001.7,1001.3,1001.6
2011-07-17,999.9125,1000.1,1000.1,1000.1,999.8,999.8,1000,999.5,999.9
2011-07-18,999.325,999.5,999.6,999.5,999.2,999.3,999.3,999,999.2
2011-07-19,1000.2875,1000.4,1000.5,1000.4,1000.1,1000.2,1000.4,1000,1000.3
2011-07-20,1001.825,1002,1001.9,1002,1001.6,1001.7,1002,1001.5,1001.9
2011-07-21,1004.4125,1004.6,1004.5,1004.6,1004.3,1004.2,1004.5,1004.1,1004.5
2011-07-22,1005.85,1006,1006,1006.1,1005.6,1005.7,1006,1005.5,1005.9
2011-07-23,1007.125,1007.4,1007.3,1007.3,1007,1007,1007.1,1006.8,1007.1
2011-07-24,1007.325,1007.5,1007.6,1007.5,1007.3,1007.3,1007.3,1007,1007.1
2011-07-25,1006.625,1006.9,1006.8,1006.8,1006.5,1006.5,1006.7,1006.2,1006.6
2011-07-26,1007.2875,1007.5,1007.4,1007.4,1007.1,1007.2,1007.4,1007,1007.3
2011-07-27,1006.9625,1007,1007.1,1007.1,1006.8,1007,1007.1,1006.8,1006.8
2011-07-28,1004.4125,1004.2,1004.5,1004.5,1004.4,1004.6,1004.7,1004.3,1004.1
2011-07-29,1002.65,1002.4,1002.5,1002.8,1002.6,1002.6,1003.1,1002.7,1002.5
2011-07-30,1004.2,1004.2,1004.2,1004.3,1004,1004.1,1004.5,1004.1,1004.2
2011-07-31,1004.8125,1004.9,1004.9,1004.9,1004.7,1004.7,1005,1004.6,1004.8
2011-08-01,1005.425,1005.6,1005.6,1005.5,1005.3,1005.5,1005.5,1005.1,1005.3
2011-08-02,1006.5625,1006.8,1006.8,1006.7,1006.5,1006.5,1006.6,1006.2,1006.4
2011-08-03,1005.6875,1005.9,1005.9,1005.8,1005.7,1005.7,1005.7,1005.3,1005.5
2011-08-04,1002.8375,1003.1,1003,1002.9,1002.7,1002.9,1002.9,1002.5,1002.7
2011-08-05,1001.0125,1001.2,1001.2,1001.1,1000.9,1001.1,1001.1,1000.7,1000.8
2011-08-06,1000.0375,1000.2,1000.2,1000.2,999.9,1000.1,1000.1,999.7,999.9
2011-08-07,1001.9,1002.1,1002.1,1002.1,1001.7,1002,1001.9,1001.6,1001.7
2011-08-08,1004.2375,1004.4,1004.4,1004.3,1004.1,1004.4,1004.3,1004,1004
2011-08-09,1004.3625,1004.4,1004.4,1004.5,1004.3,1004.4,1004.6,1004.1,1004.2
2011-08-10,1005.675,1005.7,1005.8,1005.8,1005.6,1005.7,1005.9,1005.5,1005.4
2011-08-11,1007.7125,1007.8,1007.8,1007.9,1007.6,1007.7,1007.9,1007.4,1007.6
2011-08-12,1007.85,1008.1,1008,1008,1007.7,1007.8,1008,1007.5,1007.7
2011-08-13,1008.6625,1008.9,1008.8,1008.8,1008.6,1008.7,1008.7,1008.3,1008.5
2011-08-14,1010.3875,1010.6,1010.5,1010.6,1010.3,1010.4,1010.5,1010,1010.2
2011-08-15,1010.8875,1011.1,1011,1011,1010.8,1011,1010.9,1010.6,1010.7
2011-08-16,1009.8,1010,1009.9,1009.9,1009.7,1009.9,1009.9,1009.5,1009.6
2011-08-17,1009.2625,1009.3,1009.3,1009.4,1009.1,1009.4,1009.5,1009,1009.1
2011-08-18,1009.875,1010,1010,1010,1009.7,1009.9,1010.1,1009.6,1009.7
2011-08-19,1010.85,1010.9,1010.9,1010.9,1010.8,1011,1011.1,1010.6,1010.6
2011-08-20,1010.875,1010.9,1011,1011,1010.8,1011,1011.1,1010.5,1010.7
2011-08-21,1009.8,1009.9,1010,1009.8,1009.8,1010,1009.9,1009.4,1009.6
2011-08-22,1008,1008.2,1008.1,1008.1,1007.9,1008.1,1008.2,1007.6,1007.8
2011-08-23,1006.475,1006.7,1006.6,1006.6,1006.4,1006.6,1006.6,1006,1006.3
2011-08-24,1006.025,1006.2,1006.2,1006.1,1006,1006.2,1006.1,1005.6,1005.8
2011-08-25,1005.7125,1005.8,1005.9,1005.7,1005.6,1006,1005.9,1005.4,1005.4
2011-08-26,1006.0875,1006.2,1006.3,1006.1,1006,1006.2,1006.3,1005.7,1005.9
2011-08-27,1004.525,1004.6,1004.8,1004.6,1004.4,1004.7,1004.7,1004.2,1004.2
2011-08-28,1002.925,1003,1003.3,1003,1002.9,1003.1,1003,1002.6,1002.5
2011-08-29,1002.25,1002.4,1002.6,1002.3,1002.2,1002.5,1002.3,1001.9,1001.8
2011-08-30,1000.8875,1001.1,1001.3,1001,1000.7,1001.2,1000.9,1000.5,1000.4
2011-08-31,999.2875,999.3,999.7,999.3,999.2,999.7,999.3,998.9,998.9
2011-09-01,1000.475,1000.5,1000.8,1000.5,1000.4,1000.8,1000.6,1000.1,1000.1
2011-09-02,1002.5,1002.7,1002.5,1002.6,1002.4,1002.6,1002.7,1002.1,1002.4
2011-09-03,1006.4,1006.5,1006.4,1006.5,1006.3,1006.5,1006.7,1006,1006.3
2011-09-04,1007.875,1008,1007.9,1008,1007.8,1008,1008.2,1007.5,1007.6
2011-09-05,1007.325,1007.4,1007.5,1007.4,1007.2,1007.4,1007.6,1006.9,1007.2
2011-09-06,1007.3125,1007.4,1007.4,1007.4,1007.2,1007.4,1007.6,1007,1007.1
2011-09-07,1006.4875,1006.5,1006.5,1006.6,1006.3,1006.5,1006.9,1006.2,1006.4
2011-09-08,1007.4,1007.4,1007.4,1007.5,1007.3,1007.4,1007.8,1007.1,1007.3
2011-09-09,1009.95,1009.9,1010,1010,1009.9,1010.1,1010.3,1009.7,1009.7
2011-09-10,1010.8375,1010.8,1010.9,1010.9,1010.8,1011,1011.2,1010.6,1010.5
2011-09-11,1010.475,1010.4,1010.5,1010.6,1010.4,1010.7,1010.9,1010.2,1010.1
2011-09-12,1010.475,1010.5,1010.5,1010.6,1010.3,1010.6,1010.9,1010.2,1010.2
2011-09-13,1009.2125,1009.3,1009.3,1009.3,1009.1,1009.3,1009.5,1008.9,1009
2011-09-14,1007.3125,1007.4,1007.4,1007.4,1007.2,1007.5,1007.6,1006.9,1007.1
2011-09-15,1006.8875,1006.9,1006.9,1006.9,1006.8,1007,1007.2,1006.6,1006.8
2011-09-16,1005.425,1005.5,1005.5,1005.5,1005.3,1005.6,1005.8,1005.1,1005.1
2011-09-17,1004.4375,1004.4,1004.5,1004.5,1004.3,1004.7,1004.8,1004.2,1004.1
2011-09-18,1007.1625,1007.2,1007.2,1007.2,1007,1007.3,1007.6,1006.9,1006.9
2011-09-19,1009.625,1009.6,1009.7,1009.7,1009.6,1009.8,1009.9,1009.3,1009.4
2011-09-20,1011.5125,1011.2,1011.9,1011.3,1011.8,1011.9,1011.8,1011.4,1010.8
2011-09-21,1010.85,1010.5,1011.2,1010.7,1011.1,1011.2,1011.2,1010.7,1010.2
2011-09-22,1010.3375,1010.1,1010.6,1010.3,1010.5,1010.5,1010.7,1010.2,1009.8
2011-09-23,1009.7,1009.6,1009.9,1009.7,1009.7,1009.9,1010.1,1009.5,1009.2
2011-09-24,1009.0625,1008.7,1009.3,1009,1009.3,1009.4,1009.4,1009,1008.4
2011-09-25,1008.7125,1008.4,1009,1008.6,1008.9,1009,1009.1,1008.7,1008
2011-09-26,1008.725,1008.7,1008.8,1008.9,1008.7,1008.8,1009.2,1008.5,1008.2
2011-09-27,1006.4,1006.5,1006.5,1006.5,1006.3,1006.5,1006.7,1006,1006.2
2011-09-28,1003.1,1002.8,1003.3,1003,1003.2,1003.4,1003.5,1003.1,1002.5
2011-09-29,1002.7,1001.9,1002.2,1002.9,1002.7,1002.9,1003.9,1002.9,1002.2
2011-09-30,1009.2,1009.2,1009.2,1009.4,1009,1009,1009.7,1009,1009.1
2011-10-01,1010.45,1010.4,1010.5,1010.7,1010.4,1010.3,1011,1010.2,1010.1
2011-10-02,1009.1125,1008.9,1009.4,1009.2,1009.2,1009.2,1009.4,1009,1008.6
2011-10-03,1009.1875,1008.6,1009.7,1009.1,1009.6,1009.4,1009.5,1009.4,1008.2
2011-10-04,1011.5875,1011.3,1011.8,1011.5,1011.8,1011.6,1012.1,1011.6,1011
2011-10-05,1013.6875,1013.5,1013.9,1013.6,1013.9,1013.7,1014,1013.6,1013.3
2011-10-06,1014.3125,1014.2,1014.5,1014.3,1014.4,1014.3,1014.6,1014.2,1014
2011-10-07,1014.7,1014.7,1014.8,1014.8,1014.7,1014.6,1015,1014.5,1014.5
2011-10-08,1014.575,1014.6,1014.7,1014.7,1014.5,1014.5,1014.9,1014.3,1014.4
2011-10-09,1012.7,1012.7,1012.9,1012.8,1012.7,1012.6,1013,1012.4,1012.5
2011-10-10,1011.725,1011.5,1011.9,1011.8,1011.8,1011.8,1012.1,1011.5,1011.4
2011-10-11,1012.8875,1012.8,1013,1013,1013,1012.8,1013.3,1012.7,1012.5
2011-10-12,1011.975,1012,1012.1,1012.2,1012,1011.8,1012.3,1011.7,1011.7
2011-10-13,1010.3625,1010.4,1010.4,1010.6,1010.2,1010.1,1010.8,1010,1010.4
2011-10-14,1009.9375,1009.9,1010.1,1010,1010,1009.8,1010.2,1009.7,1009.8
2011-10-15,1012.2625,1012,1012.6,1012.2,1012.5,1012.3,1012.5,1012.2,1011.8
2011-10-16,1013.7125,1013.6,1014,1013.7,1013.8,1013.7,1014,1013.5,1013.4
2011-10-17,1015.6625,1015.6,1015.8,1015.7,1015.7,1015.6,1016,1015.4,1015.5
2011-10-18,1016.8,1016.7,1017,1016.9,1016.8,1016.8,1017.1,1016.5,1016.6
2011-10-19,1015.8,1015.8,1015.9,1016,1015.7,1015.7,1016.2,1015.5,1015.6
2011-10-20,1015.175,1015.2,1015.3,1015.3,1015.1,1015.1,1015.5,1014.8,1015.1
2011-10-21,1014.275,1014.4,1014.4,1014.3,1014.3,1014.3,1014.5,1013.9,1014.1
2011-10-22,1013.8875,1013.9,1014,1014,1013.8,1013.8,1014.2,1013.6,1013.8
2011-10-23,1014.125,1014.2,1014.1,1014.3,1014,1014,1014.5,1013.8,1014.1
2011-10-24,1013.775,1013.9,1013.9,1013.8,1013.7,1013.8,1013.9,1013.5,1013.7
2011-10-25,1015.9,1015.7,1016,1015.8,1015.9,1015.9,1016.2,1016.1,1015.6
2011-10-26,1017.55,1017.4,1017.7,1017.5,1017.5,1017.5,1017.8,1017.7,1017.3
2011-10-27,1017.7375,1017.6,1017.8,1017.8,1017.7,1017.7,1018,1017.9,1017.4
2011-10-28,1017.7125,1017.6,1017.8,1017.7,1017.7,1017.7,1017.9,1017.9,1017.4
2011-10-29,1016.275,1016.1,1016.5,1016.2,1016.3,1016.3,1016.4,1016.4,1016
2011-10-30,1015.7125,1015.6,1015.8,1015.6,1015.7,1015.8,1015.9,1015.9,1015.4
2011-10-31,1016.3,1016.3,1016.3,1016.4,1016.2,1016.2,1016.6,1016.4,1016
2011-11-01,1015.9125,1015.9,1016,1015.9,1015.8,1015.9,1016.1,1016,1015.7
2011-11-02,1014.05,1014,1014.2,1014,1014,1014.1,1014.2,1014.1,1013.8
2011-11-03,1013.6125,1013.6,1013.7,1013.6,1013.5,1013.6,1013.8,1013.7,1013.4
2011-11-04,1013.775,1013.8,1013.8,1013.8,1013.6,1013.8,1014,1013.8,1013.6
2011-11-05,1013.3375,1013.3,1013.4,1013.3,1013.1,1013.3,1013.6,1013.4,1013.3
2011-11-06,1012.725,1012.6,1012.7,1012.8,1012.6,1012.8,1013,1012.9,1012.4
2011-11-07,1011.1,1010.9,1011.1,1011.1,1011,1011.1,1011.4,1011.4,1010.8
2011-11-08,1009.5625,1009.2,1009.8,1009.4,1009.7,1009.6,1009.8,1010,1009
2011-11-09,1008.8875,1008.2,1009.5,1008.7,1009.3,1009.3,1009,1009.4,1007.7
2011-11-10,1012.1625,1011.5,1012.8,1012,1012.5,1012.5,1012.2,1012.6,1011.2
2011-11-11,1014.8125,1014.4,1015.3,1014.7,1015.1,1015,1014.7,1015.2,1014.1
2011-11-12,1016.8,1016.8,1017,1016.8,1016.9,1016.7,1016.6,1017,1016.6
2011-11-13,1017.025,1017,1017.2,1017.1,1017,1016.9,1016.9,1017.2,1016.9
2011-11-14,1017.775,1017.8,1017.9,1017.9,1017.7,1017.7,1017.7,1017.9,1017.6
2011-11-15,1018.0375,1018.1,1018.1,1018.2,1017.9,1018,1018,1018.2,1017.8
2011-11-16,1015.6375,1015.6,1015.7,1015.7,1015.6,1015.7,1015.6,1015.8,1015.4
2011-11-17,1012.1625,1012,1012.3,1012.2,1012.3,1012.1,1012.2,1012.4,1011.8
2011-11-18,1009.1,1009.2,1009.3,1009.2,1009,1009,1009,1009.1,1009
2011-11-19,1012.05,1011.9,1012.4,1012,1012.2,1012.1,1011.9,1012.3,1011.6
2011-11-20,1019.325,1019.1,1019.5,1019.3,1019.4,1019.4,1019.4,1019.6,1018.9
2011-11-21,1021.5125,1021.4,1021.6,1021.6,1021.5,1021.5,1021.6,1021.8,1021.1
2011-11-22,1020.825,1020.6,1021,1020.8,1020.9,1020.9,1020.8,1021.1,1020.5
2011-11-23,1020.475,1020.3,1020.7,1020.4,1020.6,1020.6,1020.4,1020.8,1020
2011-11-24,1021.15,1021,1021.3,1021.1,1021.2,1021.2,1021.1,1021.5,1020.8
2011-11-25,1020.35,1020.3,1020.4,1020.4,1020.3,1020.3,1020.4,1020.7,1020
2011-11-26,1018.5125,1018.4,1018.6,1018.5,1018.5,1018.5,1018.5,1018.9,1018.2
