Date,Average,Cheung Chau,Ching Pak House(Tsing Yi),Hong Kong International Airport ,Hong Kong Observatory,Tseung Kwan O,King's Park,Lau Fau Shan,Peng Chau,Tai Mei Tuk,Shek Kong,Sha Tin,Sheung Shui,Tate's Cairn,Ta Kwu Ling,Tai Mo Shan,Pak Tam Chung (Tsak Yue Wu),The Peak,Waglan Island,Wetland Park
2012-02-04,0.055555556,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-02-05,0.110526316,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0,1,0,0.5,0,0
2012-02-06,0.716666667,0.5,0.5,Trace,0.4,1.5,2,0,0.5,0,0,0.5,0,1,0,2.5,2,1,0.5,0
2012-02-07,2.205263158,2,2.5,0.8,3.1,2,2.5,1.5,2,1.5,1.5,2,1,4.5,2,3,2,2.5,3.5,2
2012-02-08,0.542105263,0,0.5,0.1,0.7,1,0.5,1,0,0.5,0.5,0.5,0.5,1,1,1,0.5,0.5,0,0.5
2012-02-09,0.083333333,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0
2012-02-10,0.147058824,0,0,Trace,Trace,0,0,0,0,0.5,0,0,0,1,0,0.5,0,0,0.5,0
2012-02-11,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2012-02-12,0.111111111,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,1,0.5,0,0,0
2012-02-13,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2012-02-14,1.7,0,0,7,0.3,0.5,0.5,9,0.5,1,0,2.5,0,1,2,1.5,3,0.5,2,1
2012-02-15,0.794117647,0.5,0,Trace,Trace,2,0,2,0.5,0.5,0,0,0.5,0.5,2,1,1,0.5,1.5,1
2012-02-16,0.783333333,0,0.5,1.6,Trace,1,0,1.5,0,1,0.5,1,0.5,0.5,0,0.5,1,1,1,2.5
2012-02-17,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
2012-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-19,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2012-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-21,2.205263158,0.5,1,0.7,1.7,2.5,2,2,0.5,5,1,4,1,3.5,1.5,5,3.5,1.5,3,2
2012-02-22,2.721052632,5.5,3,1.4,1.3,3.5,2.5,0.5,3,5.5,1,2.5,0.5,3.5,0.5,6,4,1,4.5,2
2012-02-23,3.563157895,3.5,3,1.3,2.9,5.5,3.5,3,4,2,1,8.5,1,4.5,0.5,4.5,7.5,5,5.5,1
2012-02-24,1.594736842,0,0.5,0.3,0.5,6.5,0,0,1,5,0,0,0,1.5,0.5,8.5,4.5,0.5,1,0
2012-02-25,0.844444444,0.5,0.5,0.7,Trace,3,0.5,0.5,0.5,1,0,0.5,0.5,1,1,2,2.5,0,0.5,0
2012-02-26,0.433333333,1,0,0.3,Trace,0.5,0,0,0.5,0.5,0.5,0.5,0,1,0.5,1,0.5,1,0,0
2012-02-27,0.744444444,0,0,0.4,Trace,0.5,0.5,1,0,0.5,0.5,0.5,0.5,0.5,0.5,4.5,1,1,1,0.5
2012-02-28,21.26842105,8.5,20,24.1,18,19.5,17,21.5,13,27.5,33.5,26.5,21,17,30.5,26.5,32.5,17,7,23.5
2012-02-29,0.715789474,0,0.5,0.1,0.5,3,0.5,0,0,0,0,0,0,2.5,0,4.5,0.5,0.5,1,0
2012-03-01,0.264705882,0,0,Trace,Trace,1,0,0,0,0.5,0,0.5,0,0,0,1,1,0,0.5,0
2012-03-02,0.078947368,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0
2012-03-03,0.65,0.5,0,Trace,0.2,2.5,0,0,0.5,1.5,0,0,0,1.5,0,4,0.5,0,0.5,0
2012-03-04,0.416666667,0,0,0,0.5,***,0.5,0,0,1,0,0,0,1.5,0,1.5,1.5,0,1,0
2012-03-05,0.352941176,0,0,Trace,Trace,0,0.5,0,0,0.5,0,0,0,0,0,4,0.5,0,0.5,0
2012-03-06,0.461111111,0,0,Trace,0.3,0.5,0,0,0,0.5,0,0,0,1.5,0,4.5,0.5,0.5,0,0
2012-03-07,0.5,0,0.5,Trace,Trace,1.5,0,0,0.5,1.5,0,0,0,1,0,1,1.5,0.5,0.5,0
2012-03-08,4.463157895,8,3,2.5,3.3,7.5,2.5,3,3,10,4,6,4,4,5.5,4.5,5.5,2.5,1,5
2012-03-09,0.452631579,0.5,0,0.4,0.2,0.5,0.5,1,0.5,0.5,0,0.5,0.5,0.5,0.5,1.5,0.5,0,0,0.5
2012-03-10,0.172222222,0,0,0.1,Trace,0.5,0,0,0,0.5,0,0,0,0.5,0.5,0.5,0,0.5,0,0
2012-03-11,8.947368421,7,9,9.1,8.4,5.5,9,7,7,11,6.5,11,13.5,11.5,9.5,8.5,13,10.5,6,7
2012-03-12,4.931578947,6.5,5.5,3.6,6.6,8,6,3.5,4,2,3,5.5,3,8,4,4.5,8.5,4.5,4,3
2012-03-13,1.284210526,1,1.5,1.2,1.7,1.5,2,1,1.5,1,1.5,1.5,1,1.5,0.5,1.5,1.5,1.5,0.5,1
2012-03-14,0.176470588,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0.5,0,2.5,0,0,0,0
2012-03-15,0.616666667,0,0,Trace,0.6,3,0.5,0,0,1,0,0,0,1,0.5,3.5,0.5,0,0.5,0
2012-03-16,0.288888889,0,0,Trace,0.2,0.5,0.5,0,0,0.5,0,0.5,0,1,0,1,1,0,0,0
2012-03-17,0.083333333,0,0,0,Trace,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0
2012-03-18,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2012-03-19,0.058823529,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0
2012-03-20,0.055555556,0,0,0,Trace,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2012-03-21,0.205882353,0,0,0,Trace,0,0,0,***,0,0,0,0,0.5,0,3,0,0,0,0
2012-03-22,0.205882353,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0
2012-03-23,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0
2012-03-24,1.010526316,0,0,0.1,0.1,1.5,0.5,1,0,2,2.5,2,2,1.5,2,0.5,2,0,0,1.5
2012-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-30,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-31,0.688888889,0,0,0.4,Trace,0,0,0,1.5,0,0,3.5,3,0,0.5,1,0.5,0,0,2
2012-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-02,0.111111111,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2012-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0,0
2012-04-05,40.71052632,61,46.5,62.5,48.5,51.5,37.5,29.5,46,27.5,36,36.5,26.5,53.5,26,32,28.5,45.5,49,29.5
2012-04-06,9.631578947,9,5.5,8.6,10.9,22,7.5,4,7,15,5,8.5,5.5,12,5,12,14,10,17,4.5
2012-04-07,0.026315789,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-08,3.757894737,1,0.5,12.6,0.3,3,0,10.5,0.5,2.5,1.5,1,4.5,1.5,4,8,2,0.5,6.5,11
2012-04-09,20.7,22.5,25,12.9,28.9,20.5,0.5,8,18.5,26.5,16,29,15.5,30,15.5,21.5,50.5,26.5,17,8.5
2012-04-10,0.078947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0
2012-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-12,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2012-04-13,0.647058824,0,0,Trace,Trace,1,0,0,0,2,1,0,1,0,2.5,3.5,0,0,0,0
2012-04-14,0.058823529,0,0,Trace,Trace,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0
2012-04-15,0.088235294,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
2012-04-16,16.3,77,4,42.4,11.8,9.5,13,1.5,15.5,1.5,1,4,2.5,8,7,3.5,2.5,40,63.5,1.5
2012-04-17,14.55263158,14,12.5,13.9,16.6,14.5,16.5,10,11,14.5,13,15.5,10.5,18.5,11.5,21.5,16.5,24,11.5,10.5
2012-04-18,0.176470588,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0.5,0,2.5,0,0,0,0
2012-04-19,32.45263158,27,23.5,34.9,28.2,20.5,26.5,35,23.5,14,23,40.5,41.5,21.5,44.5,51.5,20,28,77.5,35.5
2012-04-20,51.76842105,54.5,41.5,66.4,66.2,51,54,48,56.5,54,54,43.5,39,59.5,35,41,42.5,75.5,48.5,53
2012-04-21,0.105263158,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0.5,0,0,0,0.5
2012-04-22,0.026315789,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
2012-04-23,0.947368421,0,0.5,0.2,0.3,3,0.5,0.5,0,1,0.5,0.5,0,1,1.5,5.5,2.5,0,0,0.5
2012-04-24,0.205882353,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0
2012-04-25,5.084210526,17,2.5,27.8,4.8,1,2.5,5,11,2.5,2,1,0.5,2,0,9,0,4,0,4
2012-04-26,0.735294118,1,0,Trace,Trace,4.5,0,0,0,0,0,0,0,3.5,0,2,1,0.5,0,0
2012-04-27,36.05263158,60.5,30,57,34.5,27.5,28.5,27,41,32,30,18,38,25.5,38.5,38,36,40,53.5,29.5
2012-04-28,21.86315789,23,18,28.2,22.2,25,24,14.5,23.5,27.5,20.5,1,13.5,36,15,28,36.5,25,22,12
2012-04-29,56.49473684,0,89.5,79.2,21.2,19.5,16,73,31.5,73,88,0,87,95,75,121.5,112,6,0,86
2012-04-30,1.968421053,0,0,0.4,0.5,3,0.5,0.5,0,0,2,0.5,5,3,4,13,3,0.5,0,1.5
2012-05-01,3.877777778,0.5,1.5,0.8,Trace,1,0,0,2,13.5,6.5,2,1.5,1.5,2,34,2.5,0.5,0,0
2012-05-02,0.772222222,1,1,Trace,0.4,0,0.5,0,0,0,3,2,0,2,0,2,1,0.5,0.5,0
2012-05-03,2.764705882,0.5,5.5,Trace,Trace,0.5,0,0,2.5,1.5,5,1.5,8,1.5,6,13.5,1,0,0,0
2012-05-04,22.40526316,19.5,15,12.5,35.7,13,25,12,12,3.5,9.5,61,23.5,32,11,22,19.5,71,23,5
2012-05-05,5.115789474,5.5,3,13.3,3.4,4,4.5,10,3.5,3,5.5,1.5,6,3.5,10.5,4.5,2,3.5,1,9
2012-05-06,0.105263158,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0,0,0,0,0
2012-05-07,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2012-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-09,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2012-05-10,5.616666667,0,1,Trace,6.1,4.5,10.5,0,0,33.5,0,6.5,0,15.5,4,0,17.5,0.5,1,0.5
2012-05-11,6.247368421,54.5,1.5,3.8,1.4,12.5,1.5,2.5,4,0.5,0,1,0,2.5,0,3,1,4,24.5,0.5
2012-05-12,0.894444444,1.5,0,Trace,0.1,2.5,0.5,0,0.5,0.5,0,0,0,4.5,0,2,3,1,0,0
2012-05-13,10.38947368,6.5,11,20.3,4.6,9,7,19.5,11.5,3.5,7.5,17,10.5,18,8,11.5,7,12.5,1.5,11
2012-05-14,4.436842105,2.5,4.5,8.9,1.9,0.5,1.5,2,8.5,0.5,8,0.5,1.5,0.5,2,9.5,3.5,1.5,24.5,2
2012-05-15,9.673684211,0,2,10.2,22.1,0,32,11.5,0,1.5,6,1.5,15,41,5,7,0,1,0,28
2012-05-16,9.878947368,12.5,6,7.8,14.4,20,13,23.5,8.5,6,0.5,13,3,17.5,0.5,4.5,8.5,17.5,9,2
2012-05-17,4.057894737,1.5,0,0.1,2,26,1,6,0,0,0,0,0,7,0,0.5,3.5,15,14.5,0
2012-05-18,66.03157895,66.5,57,57.3,83.8,78,76,40.5,59.5,71,50.5,63,40,99,41,72.5,118.5,73,70.5,37
2012-05-19,14.05263158,7,9,6.6,7.4,34.5,7,3,9.5,20.5,3,14.5,8.5,7,33.5,27.5,12,13.5,40,3
2012-05-20,22.83157895,1.5,23,4.2,49.6,19.5,40,27.5,10.5,8.5,32,37.5,37.5,26,4,26,13.5,52,2,19
2012-05-21,0.194444444,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,3,0,0,0,0
2012-05-22,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2012-05-23,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-05-24,0.194444444,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0
2012-05-25,0.205882353,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0.5,1.5,0,0.5,0.5,0.5
2012-05-26,20.84210526,4,20,0.1,28.4,19.5,27,2.5,2.5,13,17.5,27,30.5,33.5,30.5,32.5,13.5,38.5,45.5,10
2012-05-27,2.683333333,0,0,Trace,5.8,1,3,3.5,0,1.5,1,1.5,0.5,13,0.5,12,4,0.5,0.5,0
2012-05-28,29.52105263,1.5,1,0.9,10.5,47,10,0,2.5,134.5,2.5,62.5,19.5,67.5,41.5,50,59,18,32,0.5
2012-05-29,1.152941176,0,0,Trace,0.1,0,0,0,0,1,1,1,0.5,3.5,1.5,7,2,2,***,0
2012-05-30,1.3125,0,0,Trace,Trace,0,0,18,0,0,0,0,0,0,0,1.5,0,0,***,1.5
2012-05-31,0.8125,0,1.5,Trace,Trace,0,0,0,0.5,0,3,0.5,0,1.5,3.5,2.5,0,0,***,0
2012-06-01,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,***,0
2012-06-02,14.90555556,2.5,12,1.7,8.6,13.5,12,18.5,3,20.5,32,10.5,3.5,17.5,33.5,34,17.5,4.5,***,23
2012-06-03,1.78125,0,1.5,Trace,Trace,0,0.5,0,2,3,0.5,0.5,3.5,6,9,2,0,0,***,0
2012-06-04,0.083333333,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0
2012-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-06,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2012-06-07,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2012-06-08,0.694444444,0,0,0,0,0,0,0,0,8,***,0.5,0,0,0,0.5,1,0,2.5,0
2012-06-09,11.03333333,11,21,2.6,1.5,18,1,0,18,11,***,6,13.5,2,39,31.5,5,15,2.5,0
2012-06-10,12.77777778,2.5,6.5,8.2,26.8,29.5,33.5,4,16.5,1,***,2.5,4.5,34,2,5,33,19.5,0,1
2012-06-11,2.022222222,0,0.5,0.2,0.2,0,0,1,0,1.5,***,1,4,7,15.5,1,2.5,0.5,1,0.5
2012-06-12,8.377777778,1,3,1.5,2.8,2.5,4,9.5,2.5,32,***,6.5,20,3.5,46,7,6.5,2,0,0.5
2012-06-13,25.94444444,15,18.5,5,22.5,17,23.5,32,11.5,48,***,47.5,72.5,23.5,45.5,27,30,13.5,4,10.5
2012-06-14,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-15,0.055555556,0,0,0,Trace,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0
2012-06-16,51.13684211,27,60,17.3,60.3,82,62.5,51.5,28,48,54.5,0,38.5,102,28,86.5,83,48.5,42.5,51.5
2012-06-17,19.81666667,11.5,19.5,7.6,24.6,13.5,20,8,5,27,21,***,21.5,24.5,47.5,42.5,25,18,12,8
2012-06-18,18.19473684,1,28,7.5,17.7,23.5,20.5,11,17.5,21,19,15,19,25.5,16,28,32.5,23.5,6.5,13
2012-06-19,2.805263158,1.5,2.5,0.9,1.4,3,2,1.5,1,2.5,2.5,3.5,2.5,8.5,5,5,2.5,6,1.5,0
2012-06-20,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-21,20.92105263,5.5,0,17.3,31.2,2,39,29.5,0.5,64,21,4.5,42,35.5,40,4,8,12.5,4.5,36.5
2012-06-22,22.41578947,13.5,2,10.4,16,35,13,42.5,3.5,8,48,1.5,43,12,79.5,29.5,17,29.5,0,22
2012-06-23,3.772222222,0,0,0.4,Trace,1,0.5,8,0,2.5,14.5,2.5,13.5,1.5,11,5,1,1,0,5.5
2012-06-24,4.463157895,0,0,1.4,4.9,0,2.5,2,2.5,5,15.5,6,15,1.5,14.5,10,0,1,0,3
2012-06-25,1.842105263,0,1,2.3,0.2,5,0,1,0,0.5,2,0.5,0.5,9,1.5,6,5.5,0,0,0
2012-06-26,2.766666667,0.5,0,Trace,0.8,0,0.5,0,1,7.5,9,6.5,11.5,0.5,7.5,3,0,1,0,0.5
2012-06-27,0.2,0,0,1.6,Trace,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0
2012-06-28,0.473684211,0,0,3,0,0,0,0,0,0,0,0,0.5,0,0.5,1.5,3,0,0.5,0
2012-06-29,3.763157895,0.5,2,3.6,3.9,2.5,5,3,0,0.5,9,5.5,3,5.5,2.5,12.5,0,9,0.5,3
2012-06-30,32.61578947,13.5,31,8.1,38.1,32,36.5,26.5,32.5,27.5,49,33,34.5,50.5,29,71.5,15,45,14.5,32
2012-07-01,1.573684211,1.5,0.5,3.1,4.3,0.5,1.5,0,0.5,2,0,1,1.5,0.5,0.5,2.5,8.5,1,0.5,0
2012-07-02,1.044444444,5.5,0.5,4.3,Trace,0,0,0,1.5,0,0.5,0.5,0,0,0.5,4,0,1,0.5,0
2012-07-03,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2012-07-04,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2012-07-05,22.13684211,14.5,8,12.1,22,29.5,18.5,8.5,2.5,38.5,14.5,29,19,45,31.5,31.5,40,35,9,12
2012-07-06,3.926315789,8,1.5,4.8,0.8,1,1.5,3.5,1.5,17,1,9,2.5,0,3.5,7.5,0.5,6,0,5
2012-07-07,4.026315789,1,5.5,3.8,2.7,3,4.5,1.5,2,13.5,1.5,0.5,6,0.5,2,7,8,6.5,6.5,0.5
2012-07-08,4.431578947,7,3.5,16.8,0.4,0.5,1,17,3.5,0.5,3.5,6,0,0,7.5,4,1.5,0.5,0.5,10.5
2012-07-09,0.294117647,0,1,Trace,Trace,0,0,0,1.5,0,1,0,0,0,0,0.5,0,0.5,0.5,0
2012-07-10,0.305555556,0,0,0,Trace,0,0,2,0,0,0,0,0.5,0,0,0.5,0,0,0,2.5
2012-07-11,0.117647059,0,0,Trace,Trace,0.5,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0
2012-07-12,0.2,0,0,0,1.3,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,0
2012-07-13,6.863157895,2.5,6,10.4,9,9,9,0,4.5,0.5,12,9,12,15.5,2,3.5,3,22,0,0.5
2012-07-14,5.915789474,1.5,3,0.9,7,20,1.5,0,5,10.5,7,15.5,1,7,2.5,7,7,12.5,0,3.5
2012-07-15,1.333333333,0.5,0.5,7.4,2.1,2.5,0.5,***,0,2,0,1.5,0,3,0,2.5,0,0.5,0,1
2012-07-16,8.684210526,5,17,11.1,18.4,1,20.5,0,26,4.5,11.5,7.5,4.5,8,4.5,8,0,15.5,0,2
2012-07-17,1.494736842,0,0,1.4,1,0,0,0,3,7,0,0.5,0,0,5.5,9,1,0,0,0
2012-07-18,26.73684211,2.5,30,34.7,34.3,5.5,46.5,7,35.5,15,5,47.5,16.5,62.5,43.5,38.5,25,48.5,3.5,6.5
2012-07-19,2.666666667,33,0,0,Trace,0,0,0,0,0,0.5,0,0,1.5,11.5,1.5,0,0,0,0
2012-07-20,1.063157895,0,0,0,4.2,0,2,0,0,0,10,0,1,0,3,0,0,0,0,0
2012-07-21,5.121052632,0,0.5,2.6,2.2,11,2.5,0,0,7,1,6.5,3,2.5,8.5,1.5,22.5,15.5,10.5,0
2012-07-22,5.142105263,1.5,2,1.7,1,1,1.5,5.5,1,4.5,9,8,7.5,3.5,5.5,10.5,10.5,9,7.5,7
2012-07-23,99.86315789,42.5,91,98.4,112,80.5,113.5,93.5,24.5,78.5,169,147,121.5,71,107.5,133.5,119.5,136.5,52.5,105
2012-07-24,100.1421053,50,42.5,162.2,99.5,86,108.5,86,63.5,80.5,175.5,134.5,139.5,132,121.5,124,69.5,91,19.5,117
2012-07-25,77.07368421,65.5,52.5,110.1,82.3,54,83.5,130.5,69,107.5,67.5,80.5,72.5,88.5,79,89,44,51.5,23.5,113.5
2012-07-26,44.96842105,12.5,12,10.3,28.1,73,24.5,10.5,11.5,103,15,99,36,75.5,59,46,195,19.5,13,11
2012-07-27,26.84210526,25.5,34,38.3,25.7,13.5,25.5,34.5,47.5,31.5,21,22,17,43,14.5,22,10,39.5,3,42
2012-07-28,2.294117647,0.5,0,Trace,Trace,0.5,0,0.5,0,16.5,0,1,3,2,6,8.5,0,0,0.5,0
2012-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0
2012-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-31,5.289473684,2,0.5,0,9.5,3,6.5,0,0.5,10,7,10,18,2,16,8.5,5.5,1.5,0,0
2012-08-01,3.864705882,0,1,Trace,0.2,0,0,12,0.5,0.5,1.5,3,40,0,***,1,0,1,0.5,4.5
2012-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-03,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
2012-08-04,0.161111111,0,0,Trace,0.4,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,1.5,0
2012-08-05,2.211111111,0.5,0,Trace,6.8,3,3,3.5,0,3.5,0,3,0,1,0,0,4,1.5,5,5
2012-08-06,4.926315789,8,0,4.3,2.8,18.5,4,1.5,4,1.5,1,12,0.5,9,2.5,14,4,0.5,5,0.5
2012-08-07,1.416666667,0,0,0,Trace,20,0,0,0,0,2,0,2,0,0,0,1.5,0,0,0
2012-08-08,0.421052632,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-09,2.394736842,0,0,0,0,0,0,0,0,43,0,0.5,0.5,0,1.5,0,0,0,0,0
2012-08-10,2.573684211,0,1.5,1.7,7.7,1,7,0,14.5,2,0,0.5,0,2,0.5,0,10,0.5,0,0
2012-08-11,24.27777778,27,14,0.8,64.7,56.5,49,11.5,41.5,11,14,9.5,2,***,0,11.5,23.5,91,5.5,4
2012-08-12,14.20555556,2.5,7,16.8,12.4,13.5,15.5,13.5,1.5,36.5,17,23.5,0.5,***,17,12.5,14.5,13,16.5,22
2012-08-13,9.173684211,0,2.5,2.3,9.5,4.5,5.5,11,2,69.5,12,3,1.5,0.5,10.5,7.5,2,7,0,23.5
2012-08-14,0.578947368,0,0,0.1,1.9,0,0.5,6,0,0,0,0,0.5,0.5,0,0,0,0.5,0,1
2012-08-15,0.526315789,0,0,0,0,0.5,0,0,0,0,0,0.5,0.5,0.5,2,0,6,0,0,0
2012-08-16,14.97368421,10.5,10,12.1,15.4,11,11.5,33,5,7,25,11.5,8,0.5,26.5,13,7.5,49,0.5,27.5
2012-08-17,3.552941176,6,0,13.4,Trace,2.5,0.5,0,0,5.5,2.5,9,5,0.5,9,***,6,0,0,0.5
2012-08-18,0.736842105,0.5,0,2.9,0.1,0,0.5,0,0,1,1.5,0.5,0,0,6.5,0,0.5,0,0,0
2012-08-19,1.894736842,0,0,0,0,0,0,0,0,15.5,6.5,9.5,0,0.5,1,3,0,0,0,0
2012-08-20,1.078947368,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,19,0,0,0,0
2012-08-21,2.111111111,0,0,0,Trace,0.5,0,0,6,16,4.5,0,0,0.5,3.5,2,5,0,0,0
2012-08-22,5.415789474,0,1,0.3,5.1,12.5,2.5,26.5,5.5,1.5,2,2,0,0,0,2,23.5,9,0,9.5
2012-08-23,1.342105263,0,11.5,0,0,0,0,0,0,0,2.5,0.5,2,0,0,9,0,0,0,0
2012-08-24,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2012-08-25,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2012-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-27,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
2012-08-28,0.131578947,0,0,0,0,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-08-29,5.989473684,25,0,3.9,2.4,0,0,28.5,10.5,0,1.5,0,2,0,0,0,0,16,0,24
2012-08-30,1.888888889,0.5,0,0,Trace,25.5,0,0,0,4,0,0,0,0,0,0.5,0,0,1,2.5
2012-08-31,7.852631579,0,16,4.8,20.4,4.5,25,36,2.5,4.5,0,0,2,0,0,6,2,17,7,1.5
2012-09-01,7.844444444,8.5,4.5,7.6,11.1,1.5,4.5,0,12.5,15,2.5,0,6,***,9,9,6,37,5.5,1
2012-09-02,5.177777778,2.5,1.5,6,6.7,3,6,1,6,4,5.5,0,1.5,***,7.5,12.5,5.5,18.5,3.5,2
2012-09-03,0.78125,0,0,Trace,Trace,0.5,0,0,0,0,0,1,0,***,0,1,0,2,8,0
2012-09-04,9.927777778,4.5,13,10.6,7.6,26.5,17.5,4,5.5,19.5,5,5,0,***,6,7,17.5,11.5,11,7
2012-09-05,0.844444444,1.5,0.5,0.7,0.5,0,1,0,1,0.5,0.5,1,0,***,0.5,1,0.5,0,6,0
2012-09-06,4.227777778,7,0.5,13.8,2.3,4,2.5,0,7,0,1,0.5,0,***,0,2.5,2.5,25.5,7,0
2012-09-07,1.877777778,1,1.5,0.1,4.7,0.5,3,0,0,2.5,1.5,10.5,0,***,0.5,6.5,0,1,0,0.5
2012-09-08,2.688235294,0,0,3.2,8,0,12,0,0,0,0,6.5,0,***,4,12,0,***,0,0
2012-09-09,3.15625,0,0,0,Trace,0,0,21,0,0,0,0,0,***,0,0,0,***,0,29.5
